RecipeId,id,score,[features],URL,query,facet
446032,d55ce74e-8358-4213-a215-575ffec67f3e,5.973874,"documentRecency=0.08342887,documentRating=1.0,documentReviewCount=6.529546E-4,originalScore=5.973874",http://localhost:3000/recipe/446032,chicken,Category_Facet:African
302283,5382e3e3-d459-4dcd-8cd1-6b6535262a07,5.3714356,"documentRecency=0.06824214,documentRating=1.0,documentReviewCount=6.529546E-4,originalScore=5.3714356",http://localhost:3000/recipe/302283,chicken,Category_Facet:African
361991,37b6031c-3b26-4075-9468-594e34f89a91,5.3714356,"documentRecency=0.072554424,documentRating=0.0,documentReviewCount=0.0,originalScore=5.3714356",http://localhost:3000/recipe/361991,chicken,Category_Facet:African
457113,4abc2413-7b60-449b-9ff4-88790801511a,5.3714356,"documentRecency=0.08607573,documentRating=0.0,documentReviewCount=0.0,originalScore=5.3714356",http://localhost:3000/recipe/457113,chicken,Category_Facet:African
528949,b1d23c63-0246-4ded-b612-1608b98f9a50,5.3714356,"documentRecency=0.16212404,documentRating=0.0,documentReviewCount=0.0,originalScore=5.3714356",http://localhost:3000/recipe/528949,chicken,Category_Facet:African
366997,90153c01-d67d-4c69-883b-82ffdc030877,4.8793726,"documentRecency=0.072988175,documentRating=1.0,documentReviewCount=0.0019588638,originalScore=4.8793726",http://localhost:3000/recipe/366997,chicken,Category_Facet:African
452428,983c7484-81b3-4c37-b89b-d41eb2a7c076,4.8793726,"documentRecency=0.08495765,documentRating=0.0,documentReviewCount=0.0,originalScore=4.8793726",http://localhost:3000/recipe/452428,chicken,Category_Facet:African
523808,cd0d3d0e-703d-420b-b339-7e195e172af9,4.8793726,"documentRecency=0.13763349,documentRating=0.0,documentReviewCount=0.0,originalScore=4.8793726",http://localhost:3000/recipe/523808,chicken,Category_Facet:African
274513,9da84dcb-7e5e-4ce8-9082-95ed639fe9b5,4.4698977,"documentRecency=0.066628315,documentRating=0.0,documentReviewCount=0.0,originalScore=4.4698977",http://localhost:3000/recipe/274513,chicken,Category_Facet:African
425831,7744dc18-6456-4c95-98fb-e3420fa2f5d1,4.4698977,"documentRecency=0.079172835,documentRating=0.8,documentReviewCount=3.264773E-4,originalScore=4.4698977",http://localhost:3000/recipe/425831,chicken,Category_Facet:African
425700,d0be2a60-8104-40b5-baf1-c18673490854,3.3465376,"documentRecency=0.07915572,documentRating=0.0,documentReviewCount=0.0,originalScore=3.3465376",http://localhost:3000/recipe/425700,chicken,Category_Facet:African
415734,afeb4550-c662-430b-8b71-bd0e3f5244d4,2.4250617,"documentRecency=0.0779927,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=2.4250617",http://localhost:3000/recipe/415734,chicken,Category_Facet:African
51442,b4913eb6-91f3-4667-b7d5-b3740f91b1d4,2.2510958,"documentRecency=0.05013811,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=2.2510958",http://localhost:3000/recipe/51442,chicken,Category_Facet:African
457015,6e03f5a6-eeb2-40df-acbb-433f9a7dfdc5,2.1731482,"documentRecency=0.08607573,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=2.1731482",http://localhost:3000/recipe/457015,chicken,Category_Facet:African
456140,8e0dda22-522b-47f6-ba3b-0afac2bd1922,2.032399,"documentRecency=0.08591421,documentRating=0.0,documentReviewCount=0.0,originalScore=2.032399",http://localhost:3000/recipe/456140,chicken,Category_Facet:African
267835,157f6076-70bc-47eb-944a-a6fb4bb2680a,1.9686468,"documentRecency=0.06623073,documentRating=0.0,documentReviewCount=0.0,originalScore=1.9686468",http://localhost:3000/recipe/267835,chicken,Category_Facet:African
159603,4306f40e-3149-4cf2-a39f-c89b0ab5b020,1.9087725,"documentRecency=0.059534647,documentRating=0.0,documentReviewCount=0.0,originalScore=1.9087725",http://localhost:3000/recipe/159603,chicken,Category_Facet:African
89024,4a431f72-f14e-4be7-8f7b-9358cbeafb27,1.8524327,"documentRecency=0.05347617,documentRating=0.0,documentReviewCount=0.0,originalScore=1.8524327",http://localhost:3000/recipe/89024,chicken,Category_Facet:African
423289,a3890253-4091-4e3f-99e0-990de5b8c62f,1.8524327,"documentRecency=0.078967996,documentRating=0.8,documentReviewCount=3.264773E-4,originalScore=1.8524327",http://localhost:3000/recipe/423289,chicken,Category_Facet:African
385552,521242b1-b128-43aa-b118-33bf9544906d,1.7741601,"documentRecency=0.07476105,documentRating=1.0,documentReviewCount=0.0032647732,originalScore=1.7741601",http://localhost:3000/recipe/385552,chicken,Category_Facet:African
163027,88034027-f765-4c1b-a0d9-95449949a684,1.7491748,"documentRecency=0.059758052,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=1.7491748",http://localhost:3000/recipe/163027,chicken,Category_Facet:African
120501,3d5395a0-05fa-4f8b-96bc-a0128a2fc49f,1.7017457,"documentRecency=0.05665239,documentRating=0.8,documentReviewCount=3.264773E-4,originalScore=1.7017457",http://localhost:3000/recipe/120501,chicken,Category_Facet:African
291422,4c377228-053c-4605-b0a7-e73b85a217b2,1.7017457,"documentRecency=0.06754992,documentRating=0.9,documentReviewCount=0.0016323866,originalScore=1.7017457",http://localhost:3000/recipe/291422,chicken,Category_Facet:African
376643,3f973999-5215-4c2b-90c0-1df931d37053,1.6568205,"documentRecency=0.07373758,documentRating=0.0,documentReviewCount=0.0,originalScore=1.6568205",http://localhost:3000/recipe/376643,chicken,Category_Facet:African
330623,c9c15f1a-cabb-449b-bed0-87d69e1e553e,1.6142068,"documentRecency=0.07035251,documentRating=0.0,documentReviewCount=0.0,originalScore=1.6142068",http://localhost:3000/recipe/330623,chicken,Category_Facet:African
228680,0945c62c-b455-4fe8-8a9a-3f670eceb7ba,1.5737295,"documentRecency=0.064008445,documentRating=0.9,documentReviewCount=9.794319E-4,originalScore=1.5737295",http://localhost:3000/recipe/228680,chicken,Category_Facet:African
90514,fd4806b8-4b49-4dd4-a0d2-d6ab4b4db9c4,1.4636266,"documentRecency=0.05361707,documentRating=1.0,documentReviewCount=0.0013059092,originalScore=1.4636266",http://localhost:3000/recipe/90514,chicken,Category_Facet:African
242249,39ee9dc8-4d9a-4ce0-8d0d-869169277bda,1.4636266,"documentRecency=0.064778246,documentRating=0.0,documentReviewCount=0.0,originalScore=1.4636266",http://localhost:3000/recipe/242249,chicken,Category_Facet:African
172752,47802e82-e9e7-4746-9903-9b33fd4c97de,1.3387432,"documentRecency=0.0604584,documentRating=1.0,documentReviewCount=0.0058765914,originalScore=1.3387432",http://localhost:3000/recipe/172752,chicken,Category_Facet:African
433889,8336cac2-e8d4-405d-8f1c-d8bd24269514,1.3116982,"documentRecency=0.08044219,documentRating=0.0,documentReviewCount=0.0,originalScore=1.3116982",http://localhost:3000/recipe/433889,chicken,Category_Facet:African
505578,1ae5cea2-34c9-477e-afa9-34f0478582fb,1.2820082,"documentRecency=0.10631307,documentRating=0.0,documentReviewCount=0.0,originalScore=1.2820082",http://localhost:3000/recipe/505578,chicken,Category_Facet:African
305102,bfe40ad1-9ab5-42b2-a295-2e9b310da8d8,1.2327708,"documentRecency=0.0685102,documentRating=0.0,documentReviewCount=0.0,originalScore=1.2327708",http://localhost:3000/recipe/305102,chicken,Category_Facet:African
293373,e4bcf4c3-d602-4377-9209-b668c8e4d868,1.1656199,"documentRecency=0.06766223,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=1.1656199",http://localhost:3000/recipe/293373,chicken,Category_Facet:African
489943,475e69c0-aa1f-47ee-98d7-7f66c0af9aa5,1.1656199,"documentRecency=0.09842783,documentRating=1.0,documentReviewCount=9.794319E-4,originalScore=1.1656199",http://localhost:3000/recipe/489943,chicken,Category_Facet:African
90299,57f4701c-3cd5-4e9c-a086-aea09694a456,1.1441591,"documentRecency=0.053601384,documentRating=1.0,documentReviewCount=0.0029382957,originalScore=1.1441591",http://localhost:3000/recipe/90299,chicken,Category_Facet:African
456737,da0b305c-94da-46cc-88a6-2d40e13236ee,1.0177797,"documentRecency=0.08601509,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=1.0177797",http://localhost:3000/recipe/456737,chicken,Category_Facet:African
539445,82a97b3b-7444-49c7-b10c-1d13c691a837,0.9986049,"documentRecency=0.3124662,documentRating=0.0,documentReviewCount=0.0,originalScore=0.9986049",http://localhost:3000/recipe/539445,chicken,Category_Facet:African
237365,e39a63ab-b5da-405a-ada8-e0ee5121f33f,0.9521376,"documentRecency=0.06445904,documentRating=0.8,documentReviewCount=3.264773E-4,originalScore=0.9521376",http://localhost:3000/recipe/237365,chicken,Category_Facet:African
390503,abdf3c4e-f334-4cdb-b08e-36635327d944,0.9521376,"documentRecency=0.07522166,documentRating=0.0,documentReviewCount=0.0,originalScore=0.9521376",http://localhost:3000/recipe/390503,chicken,Category_Facet:African
440725,a6d04408-f7bd-4656-a35c-b7800bf02dc4,0.94207954,"documentRecency=0.082082696,documentRating=1.0,documentReviewCount=0.0016323866,originalScore=0.94207954",http://localhost:3000/recipe/440725,chicken,Category_Facet:African
422911,015c09b3-45a6-47ff-9884-dcd0e8f3b1ba,0.83943343,"documentRecency=0.07893396,documentRating=0.0,documentReviewCount=0.0,originalScore=0.83943343",http://localhost:3000/recipe/422911,chicken,Category_Facet:African
532472,114483c8-29b8-41a9-b55a-662379782ede,0.7887198,"documentRecency=0.18139407,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=0.7887198",http://localhost:3000/recipe/532472,chicken,Category_Facet:African
129652,14f2fcfc-4cfc-47ef-8bfb-3429382874f6,0.7288828,"documentRecency=0.05727249,documentRating=0.0,documentReviewCount=0.0,originalScore=0.7288828",http://localhost:3000/recipe/129652,chicken,Category_Facet:African
146393,54ee810f-6c80-4273-bc60-3a9301ef6270,0.7180418,"documentRecency=0.058535617,documentRating=0.8,documentReviewCount=6.529546E-4,originalScore=0.7180418",http://localhost:3000/recipe/146393,chicken,Category_Facet:African
352805,f0ff5ce7-c81b-40d3-87ab-d212d111c072,0.68321,"documentRecency=0.07182877,documentRating=0.9,documentReviewCount=6.529546E-4,originalScore=0.68321",http://localhost:3000/recipe/352805,chicken,Category_Facet:African
444291,b1202379-7ad4-41f7-8196-c96388c1e113,0.6823951,"documentRecency=0.082994066,documentRating=0.0,documentReviewCount=0.0,originalScore=0.6823951",http://localhost:3000/recipe/444291,chicken,Category_Facet:African
173260,a6137684-faaf-4f31-93d2-6f523ed55620,0.6533661,"documentRecency=0.06047836,documentRating=1.0,documentReviewCount=6.529546E-4,originalScore=0.6533661",http://localhost:3000/recipe/173260,chicken,Category_Facet:African
166276,ae6d430b-b02a-4b7f-a18c-d27033dfe5f2,0.626387,"documentRecency=0.05998314,documentRating=1.0,documentReviewCount=3.264773E-4,originalScore=0.626387",http://localhost:3000/recipe/166276,chicken,Category_Facet:African
367000,8bd2d6ba-d009-4684-aaf5-907ad5cad29b,0.61068463,"documentRecency=0.072988175,documentRating=1.0,documentReviewCount=0.0013059092,originalScore=0.61068463",http://localhost:3000/recipe/367000,chicken,Category_Facet:African
280063,9b6136a7-3c45-4737-a7bf-45708f929349,0.56918,"documentRecency=0.06692048,documentRating=0.9,documentReviewCount=6.529546E-4,originalScore=0.56918",http://localhost:3000/recipe/280063,chicken,Category_Facet:African
171370,1583e40b-2bc0-48d0-afad-07659873c56a,0.56064624,"documentRecency=0.06035877,documentRating=0.9,documentReviewCount=9.794319E-4,originalScore=0.56064624",http://localhost:3000/recipe/171370,chicken,Category_Facet:African
232830,ccaf5533-a71d-4ccf-8e33-51a593ed8bee,0.5443239,"documentRecency=0.06423295,documentRating=0.9,documentReviewCount=6.529546E-4,originalScore=0.5443239",http://localhost:3000/recipe/232830,chicken,Category_Facet:African
310035,959b8664-4aae-457a-9b17-7095ed99efc6,0.5443239,"documentRecency=0.06879328,documentRating=0.9,documentReviewCount=6.529546E-4,originalScore=0.5443239",http://localhost:3000/recipe/310035,chicken,Category_Facet:African
80983,a863c391-b418-43ae-8248-5480b9434204,0.54011786,"documentRecency=0.05275978,documentRating=1.0,documentReviewCount=0.0035912504,originalScore=0.54011786",http://localhost:3000/recipe/80983,chicken,Category_Facet:African
457168,3a8aa6dd-c70e-483f-bd3c-a97340827e6e,0.50060135,"documentRecency=0.08609597,documentRating=1.0,documentReviewCount=0.0019588638,originalScore=0.50060135",http://localhost:3000/recipe/457168,chicken,Category_Facet:African
428547,7048260c-0311-4da2-a315-0f9c4b9f75f4,0.45217377,"documentRecency=0.07948209,documentRating=0.8,documentReviewCount=0.0013059092,originalScore=0.45217377",http://localhost:3000/recipe/428547,chicken,Category_Facet:African
309861,e9f1f853-8ffe-41f7-8e51-b51456113569,0.4313115,"documentRecency=0.06879328,documentRating=0.8,documentReviewCount=9.794319E-4,originalScore=0.4313115",http://localhost:3000/recipe/309861,chicken,Category_Facet:African
172749,e4b459a0-670a-468c-a2b0-8a7bece80175,0.41228944,"documentRecency=0.0604584,documentRating=1.0,documentReviewCount=0.0019588638,originalScore=0.41228944",http://localhost:3000/recipe/172749,chicken,Category_Facet:African
107277,7bf732be-e5e2-415f-8491-8f2094e0219e,0.39487433,"documentRecency=0.05557783,documentRating=1.0,documentReviewCount=0.0026118185,originalScore=0.39487433",http://localhost:3000/recipe/107277,chicken,Category_Facet:African
170871,5d29b7a6-321e-4a2b-b799-66870eaca28b,0.36411393,"documentRecency=0.06030907,documentRating=1.0,documentReviewCount=0.0022853413,originalScore=0.36411393",http://localhost:3000/recipe/170871,chicken,Category_Facet:African
211007,32b5e078-a8e3-4757-bba3-db4edf947e2f,0.36411393,"documentRecency=0.062973954,documentRating=1.0,documentReviewCount=0.0019588638,originalScore=0.36411393",http://localhost:3000/recipe/211007,chicken,Category_Facet:African
172755,f6064f6d-9deb-49c6-be7d-93ecdd0e60d7,0.32601905,"documentRecency=0.0604584,documentRating=1.0,documentReviewCount=0.0058765914,originalScore=0.32601905",http://localhost:3000/recipe/172755,chicken,Category_Facet:African
